id,title,type,author,author_link,blood_magic,uploaded_at,last_updated,intro,pokemon_1,bloodline_1,nature_1,talents_1,skills_1,pokemon_2,bloodline_2,nature_2,talents_2,skills_2,pokemon_3,bloodline_3,nature_3,talents_3,skills_3,pokemon_4,bloodline_4,nature_4,talents_4,skills_4,pokemon_5,bloodline_5,nature_5,talents_5,skills_5,pokemon_6,bloodline_6,nature_6,talents_6,skills_6,parse_ok,warnings
a0df2969424804ab9ed5d3b506d660ab,应对队,pvp,阳间猫,,进化之力,2026-4-8,2026-4-8,自用,波多西,机械,平和,"生命,物攻,魔防",地刺;壁垒;啮合传递;齿轮切开,海豹船长,武,平和,"生命,物攻,魔防",斩断;硬门;水刃;听桥,獠牙猪,冰,平和,"生命,物攻,魔防",滚雪球;防御;瞬间零度;石锁,棋齐垒（白子）,首领,平和,"生命,物攻,物防",斩断;壁垒;鸣沙陷阱;力量增效,食尘短绒,地,平和,"生命,物攻,魔防",地刺;壁垒;石锁;倾泻,月牙雪熊,冰,平和,"生命,物攻,速度",冰雹;壁垒;冰点;吓退,True,
a746d52b88461141c8c2f556a910154f,平衡,pvp,COLD,,强化术,2026-4-8,2026-4-8,联防平衡,寂灭骨龙,虫,平和,"生命,物防,魔防",掩护;先发制人;隼鳞;电弧,燃薪虫,恶,平和,"生命,物防,魔防",抽枝;引燃;火焰护盾;倾泻,绒光优优,火,胆小,"生命,魔攻,速度",放晴;天光;热砂;流沙,声波缇塔,电,开朗,"生命,物攻,速度",齿轮扭矩;地刺;轴承支撑;啮合传递,兽花蕾,萌,沉默,"生命,物防,魔防",退化;移花接木;叶绿光束;飞羽,圆号鱼,萌,沉默,"生命,物防,魔防",洗礼;打湿;甜心续航;泡沫幻影,True,
43753a4502a09291fa2b2f44cd636ced,奉献虫队,pvp,一只小菜虫,,强化术,2026-4-7,2026-4-7,恶魔红钻：首发，电血脉可以克制水和翼系，上场后可以直接愿力强化打突袭，大概率可以一发带走或者打残，配合其他技能斩杀对方获得5次随机奉献。,白金独角兽,火,胆小,"生命,魔攻,速度",过曝;叶绿光束;超导;气泡,恶魔红钻,电,开朗,"生命,物攻,速度",虫击;草虫冲击;跌落;等价交换,花衣蝶,虫,平和,"生命,物防,魔防",虫群;虫群智慧;虫结阵;飞断,化蝶（奇丽花的样子）,电,胆小,"生命,魔防,速度",麻痹;晒太阳;摇篮曲;退化,铠甲虫,翼,平和,"生命,物防,魔防",风墙;虫群过境;倾泻;吓退,陨星虫,翼,开朗,"生命,物防,速度",虫群;羽翼庇护;有效预防;吓退,True,
908af2d9ba666d9f414d12e0e53b7d99,星陨克星,pvp,MC小莫,,强化术,2026-4-7,2026-4-7,除了高速高爆发都打得过，遇到叠叠乐就爽了,公平鸽,普通,胆小,"物防,魔防,速度",摇篮曲;蓄能轰击;吞噬;防反,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;先发制人;吞噬;有效预防,龙息帕尔,恶,固执,"生命,物攻,速度",隐藏条款;防御;力量增效;伪造账单,罗隐,恶,固执,"生命,物攻,物防",泥浆铠甲;地刺;地震;暗突袭,音速犬,火,固执,"生命,物攻,速度",引燃;焚烧烙印;火云车;防御,针叶巡林,武,固执,"生命,物攻,速度",散手;影袭;盛开;化劲,True,
942c87c764f17a2b649036d8f927c850,1,pvp,君曰其鄙,,强化术,2026-4-7,2026-4-7,1,迪莫,普通,急躁,"生命,物防,魔防",火焰箭;过曝;超导;冰爪,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;回旋踢;有效预防;先发制人,皇家狮鹫（崖间地的样子）,翼,开朗,"生命,物攻,速度",扇风;龙卷风;羽化加速;乘风,落陨星兔,幽,保守,"生命,魔攻,速度",多维击打;有效预防;嘲弄;防御,鳗尾兽,普通,平和,"生命,物防,魔防",岩脉崩毁;遁地;地刺;酶浓度调整,椰浆布丁,水,沉默,"生命,魔防,速度",阻断;泡沫幻影;魔法增效;魔能爆,True,
9ee3f70c45e0368cdd9501b06cf9c2ee,雪天受队,pvp,木神,,进化之力,2026-4-7,2026-4-7,拖雪天，多轮转。,寂灭骨龙,龙,平和,"生命,物防,魔防",隼鳞;报复;电弧;偷袭,尖嘴狐仙,冰,平和,"生命,物防,魔防",焚烧烙印;火焰护盾;冬至;火焰切割,嗜波螺,地,平和,"生命,物防,魔防",陨石;气泡;水泡盾;遁地,小皮球,电,沉默,"生命,魔攻,速度",落雷;大爆炸;加大功率;过载回路,雪影娃娃,首领,平和,"生命,物攻,物防",冬至;生日蛋糕;冰墙;冰晶坠,月牙雪熊,冰,平和,"生命,物攻,速度",双星;冰天雪地;先发制人;暴风雪,True,
a82f2bbc8f3b54ff709d22e8756bc464,反击受队,pvp,涙如哀歌,,进化之力,2026-4-7,2026-4-7,首发看对方阵容上三三or蜘蛛  强化手无克制上蜘蛛 克制地虫上三三   棋后是用来兜底的  钢铁是拿来强化推队 要多防吓退 能量不够那就直接原地聚气（有打断就切，遇事不决可以卖 记住你的核心是电环外的所有）  海豹是反打高手 听斩成为大脑，硬门代替思考，大师段位多整点出其不意 有奇效,波多西,恶,平和,"生命,物防,魔防",岩土暴击;啮合传递;等价交换;地刺,海豹船长,武,固执,"生命,物攻,速度",听桥;斩断;水刃;硬门,荆棘电环,电,平和,"物防,魔防,速度",速冻;晒太阳;倾泻;操控,梦想三三,首领,平和,"物防,魔防,速度",甜心续航;反弹;超级糖果;电磁偏转,棋绮后（白子）,机械,固执,"生命,物攻,速度",借用;啮合传递;听桥;跺地,食尘短绒,恶,平和,"生命,物防,魔防",报复;壁垒;地刺;取念,True,
c238af681e81b1c0dfa9cbe75f29bcda,星陨克星,pvp,MC小莫,,强化术,2026-4-7,2026-4-7,除了高速高爆发都打得过，遇到叠叠乐就爽了,公平鸽,普通,胆小,"物防,魔防,速度",摇篮曲;蓄能轰击;吞噬;防反,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;先发制人;吞噬;有效预防,龙息帕尔,恶,固执,"生命,物攻,速度",隐藏条款;防御;力量增效;伪造账单,罗隐,恶,固执,"生命,物攻,物防",泥浆铠甲;地刺;地震;暗突袭,音速犬,火,固执,"生命,物攻,速度",引燃;焚烧烙印;火云车;防御,针叶巡林,武,固执,"生命,物攻,速度",散手;影袭;盛开;化劲,True,
f49cf5dcc1cc60bda72417d905930216,雪天受队,pvp,木神,,进化之力,2026-4-7,2026-4-7,拖雪天，多轮转。,寂灭骨龙,龙,平和,"生命,物防,魔防",隼鳞;报复;电弧;偷袭,尖嘴狐仙,冰,平和,"生命,物防,魔防",焚烧烙印;火焰护盾;冬至;火焰切割,嗜波螺,地,平和,"生命,物防,魔防",陨石;气泡;水泡盾;遁地,小皮球,电,沉默,"生命,魔攻,速度",落雷;大爆炸;加大功率;过载回路,雪影娃娃,首领,平和,"生命,物攻,物防",冬至;生日蛋糕;冰墙;冰晶坠,月牙雪熊,冰,平和,"生命,物攻,速度",双星;冰天雪地;先发制人;暴风雪,True,
ffd8b16a872e32917dba8d3e862123ae,星陨克星,pvp,MC小莫,,强化术,2026-4-7,2026-4-7,除了高速高爆发都打得过，遇到叠叠乐就爽了,公平鸽,普通,胆小,"物防,魔防,速度",摇篮曲;蓄能轰击;吞噬;防反,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;先发制人;吞噬;有效预防,龙息帕尔,恶,固执,"生命,物攻,速度",隐藏条款;防御;力量增效;伪造账单,罗隐,恶,固执,"生命,物攻,物防",泥浆铠甲;地刺;地震;暗突袭,音速犬,火,固执,"生命,物攻,速度",引燃;焚烧烙印;火云车;防御,针叶巡林,武,固执,"生命,物攻,速度",散手;影袭;盛开;化劲,True,
0e791cf3a7b93ee05dac9310341cb85d,内战翼王毒队独角兽全面手,pvp,咕咚  咕噜,,进化之力,2026-4-6,2026-4-6,90胜率不败内战  打毒独角兽翼王多面手,恶魔狼,首领,开朗,"生命,物攻,速度",先发制人;吞噬;蝙蝠;闪燃,黑猫巫师,普通,胆小,"生命,魔攻,速度",彗星;魔法增效;魔能爆;主场优势,卡瓦重（雪山附近的样子）,普通,开朗,"生命,物攻,速度",速冻;筛管奔流;虫击;冰雹,落陨星兔,幽,胆小,"生命,魔攻,速度",嘲弄;吓退;坍缩;恐吓,声波缇塔,机械,开朗,"生命,物攻,速度",齿轮扭矩;轴承支撑;地刺;啮合传递,秩序鱿墨,翼,开朗,"生命,物攻,速度",超级糖果;能量刃;风墙;倾泻,True,
1674614a512cfe917e71625bac074d65,电表倒转,pvp,略略略,,强化术,2026-4-6,2026-4-6,利用电系轮转，不断叠加威力。或者持续防御应对敌人后，海豹对账上阵推队。玩法有较强博弈行，上限极高,电球咩咩,幽,胆小,"生命,物防,速度",富养化;感电;魔能爆;吓退,海豹船长,水,固执,"生命,物攻,速度",斩断;水刃;硬门;泡沫幻影,荆棘电环,虫,胆小,"生命,物防,速度",落雷;增程电池;强制重启;操控,抹茶布丁,电,胆小,"生命,物防,速度",洗礼;水环;魔能爆;叶绿光束,绒光优优,普通,胆小,"物防,魔防,速度",泥浆;棘刺;流沙;休息回复,小皮球,恶,胆小,"生命,物防,速度",感电;借用;加大功率;吓退,True,
4a23a499f8cc9a0fa7c0f69aa76a29e4,魔能爆炸弹队,pvp,阳间猫,,强化术,2026-4-6,2026-4-6,脑测配队，暂时还没实战过，不知道实际效果怎么样，可能会很爽,电球咩咩,水,胆小,"生命,魔攻,速度",富养化;电磁偏转;落雷;魔能爆,古卷执政官,普通,孤僻,"物攻,魔攻,速度",魔能爆;有效预防;斩断;透射,荆棘电环,水,胆小,"生命,魔攻,速度",勾魂;晒太阳;加大功率;魔能爆,九幽菇,草,紧张,"生命,物防,魔防",魔能爆;蜡质膜;徒长;富养化,巨灵石,地,马虎,"生命,魔攻,物防",魔能爆;防御;丢冰块;鬼火,小皮球,草,沉默,"生命,物防,魔防",大爆炸;吓退;加大功率;徒长,True,
4d91474b7b044a167694fd5fca9fa699,超级肉盾流,pvp,阳间猫,,进化之力,2026-4-6,2026-4-6,数值这一块,蹦床松鼠,普通,紧张,"生命,物攻,物防",影袭;硬门;突袭;吓退,荆棘电环,电,胆小,"生命,魔攻,速度",落雷;加大功率;晒太阳;勾魂,獠牙猪,冰,固执,"生命,物攻,速度",地刺;防御;滚雪球;冰雹,鳗尾兽,机械,紧张,"生命,物防,魔防",聚盐;纤维化;抽枝;地刺,迷迷箱怪,光,紧张,"生命,物防,魔防",磁暴;能量守恒;双星;虹光冲击,圣剑-X,首领,固执,"物攻,物防,魔防",啮合传递;齿轮切开;有效预防;齿轮扭矩,True,
bab372b0dd2ec2d407eacd45b1687c32,种族队,pvp,简,,强化术,2026-4-6,2026-4-6,迪莫首发，火，地，冰三属性，依靠强种族值灵活对抗,布克棱岩,地,固执,"物攻,物防,魔防",惊吓盒子;虚假破产;地刺;岩土暴击,迪莫,光,开朗,"生命,物攻,速度",冰爪;热砂;火焰箭;藤绞,火焰猿,火,固执,"物攻,物防,魔防",地刺;吹火;焚烧烙印;有效预防,瞌睡王,普通,固执,"物攻,物防,魔防",技巧打击;冰雹;有效预防;垂死反击,鳗尾兽,草,平和,"生命,物防,魔防",聚盐;地刺;酶浓度调整;岩土暴击,雪巨人,冰,固执,"物攻,物防,魔防",雪替身;冰雹;一拳;惊吓盒子,True,
10a70bdef80c325f95689efd6ef33583,邪恶队,pvp,阿诺拉克,,进化之力,2026-4-5,2026-4-5,非常邪恶！,恶魔狼,首领,固执,"生命,物攻,速度",吞噬;蝙蝠;先发制人;伪造账单,画间沉铁兽,武,固执,"生命,物攻,速度",能量刃;先发制人;有效预防;惊吓盒子,龙息帕尔,恶,开朗,"生命,物攻,速度",蝙蝠;欺诈契约;先发制人;有效预防,落陨星兔,幽,沉着,"生命,物防,速度",吓退;晒太阳;精神扰乱;星轨裂变,朔夜伊芙,翼,开朗,"生命,物攻,速度",撕咬;蝙蝠;羽化加速;有效预防,乌拉塔（极昼的样子）,火,固执,"生命,物攻,魔防",力量增效;当头棒喝;流星火雨;趁火打劫,True,
780735237815599993ecbfc6279e35b5,万能应对流,pvp,弌,,进化之力,2026-4-5,2026-4-5,上限很高 主流队都能打,波多西,地,平和,"生命,物防,魔防",地刺;刺盾;轴承支撑;齿轮扭矩,海豹船长,水,固执,"生命,物攻,物防",斩断;听桥;泡沫幻影;水刃,晶石蜗（西瓜碧玺的样子）,草,淘气,"生命,物防,魔防",地刺;蜡质膜;潮汐;冰墙,棋绮后（白子）,地,固执,"生命,物攻,物防",影袭;听桥;先发制人;鸣沙陷阱,食尘短绒,地,淘气,"生命,物防,魔防",掩护;地刺;石锁;倾泻,针叶巡林,武,固执,"生命,物防,魔防",散手;抽枝;防御;能量刃,True,
917addb0ac5640019834a04e69468feb,狼王队,pvp,赵立秋,,进化之力,2026-4-5,2026-4-5,111,恶魔狼,首领,开朗,"生命,物攻,速度",蝙蝠;先发制人;吞噬;火焰切割,黑猫巫师,幽,胆小,"魔攻,物防,速度",魔能爆;彗星;魔法增效;灵媒,化蝶（平常的样子）,虫,胆小,"生命,魔攻,速度",破罐破摔;甜心续航;晒太阳;嗜痛,皇家狮鹫（崖间地的样子）,翼,开朗,"生命,物防,速度",羽化加速;疾风刺;三连破;缠丝劲,卡瓦重（雪山附近的样子）,水,开朗,"物防,魔防,速度",速冻;筛管奔流;泡沫;丰饶,音速犬,首领,开朗,"生命,物攻,速度",灼伤;焚烧烙印;跌落;当头棒喝,True,
dc777be6587a4998d1cbc2e1c162eeb9,均衡克制队,pvp,咸鱼配虾米,,强化术,2026-4-5,2026-4-5,电系火狗首发，愿力冲击可以抓各种水系。冰瞌睡王10能量可以稳吃21层被动狼王，冰愿力博弈大运翼王。机械绒光优优应对萌队。冠希哥切出来无脑石锁抓对面掉点。主要保火狗能力状态用于反制和抓人。,海豹船长,冰,开朗,"生命,物攻,速度",水刃;硬门;斩断;听桥,瞌睡王,冰,固执,"生命,物攻,物防",斩断;有效预防;能量刃;一拳,绒光优优,机械,胆小,"生命,魔攻,速度",天光;反弹;精神扰乱;赤子之心,石冠王蜥（球球尾巴的样子）,翼,平和,"生命,物防,魔防",风墙;地刺;血气;石锁,音速犬,电,开朗,"生命,物攻,速度",焚烧烙印;当头棒喝;火云车;热身,秩序鱿墨,翼,开朗,"生命,物攻,速度",甜心续航;风墙;惊吓盒子;超级糖果,True,
096d185cbd7d7f3ebf1397217ec6fe63,三C位平衡对队,pvp,过山车征服者,,进化之力,2026-4-4,2026-4-4,首领黑猫作为一号C位多进行首发站场（面对对面挂湿润印记，给他挂，我们魔法增效）,斑枭,翼,胆小,"生命,魔攻,速度",回旋风暴;魔法增效;倾泻;恐吓,公平鸽,机械,平和,"生命,物防,速度",影袭;嗜痛;吞噬;啮合传递,黑猫巫师,首领,胆小,"生命,魔攻,速度",魔法增效;魔能爆;彗星;恐吓,化蝶（平常的样子）,机械,急躁,"生命,魔防,速度",闪击;啮合传递;爆米花爆破;生日蛋糕,利灯鱼,电,保守,"生命,魔攻,速度",落雷;水光冲击;魔法增效;倾泻,音速犬,火,开朗,"生命,物攻,速度",灼伤;当头棒喝;跌落;防御,True,
0e2a651a9b0d97af908b54029f059eef,水斗猜拳队,pvp,Smox,,强化术,2026-4-4,2026-4-4,"非常规队伍,利用应对类技能的高收益强迫敌人陪你玩猜拳游戏,拒绝陷入敌人节奏,孤高地将胜利纳入自己的流向",海豹船长,冰,固执,"生命,物攻,魔防",硬门;先发制人;水刃;斩断,画间沉铁兽,龙,固执,"生命,物攻,魔防",回旋踢;截拳;先发制人;应激反应,卡瓦重（雪山附近的样子）,恶,开朗,"生命,物攻,速度",筛管奔流;冰雹;取念;速冻,音速犬,火,开朗,"生命,物攻,速度",麻痹;当头棒喝;焚烧烙印;跌落,游蛇魔使,机械,固执,"生命,物攻,速度",啮合传递;听桥;摇篮曲;影袭,秩序鱿墨,翼,开朗,"生命,物攻,速度",能量刃;风墙;惊吓盒子;无畏之心,True,
3e9311d809be258a1285b8922db42722,雪天队,pvp,龙苏,,强化术,2026-4-4,2026-4-4,ww,画间法师手,光,胆小,"魔攻,物防,速度",虹光冲击;大爆炸;先发制人;有效预防,幻影灵菇,武,紧张,"生命,物攻,魔防",酶浓度调整;报复;抽枝;惊吓盒子,尖嘴狐仙,地,固执,"生命,物攻,速度",焚烧烙印;火焰护盾;火焰切割;冬至,卡瓦重（雪山附近的样子）,电,开朗,"生命,物防,速度",筛管奔流;冬至;冰捆缚;暴风雪,嗜波螺,电,淘气,"生命,魔攻,物防",气泡;陨石;水泡盾;遁地,月牙雪熊,恶,固执,"生命,物攻,速度",冰点;冰墙;先发制人;鸣沙陷阱,True,
9f715e99436e3dd5aaa466c345f9d9ec,速度沙暴队,pvp,李铁手,,进化之力,2026-4-4,2026-4-4,常规开局路路光合印记再给皇后加永久170速度，然后切天气手嗜波螺开沙暴（技能特性一局至少能开两次），之后尽可能多用地系技能给皇后叠层，皇后上场前最好再开一次沙暴，三回合后能做到0能耗秒人,白发路路,草,沉默,"生命,物防,魔防",示弱;击鼓传花;光合作用;晒太阳,巨噬针鼹,冰,固执,"生命,物攻,魔防",地刺;吞噬;冰爪;有效预防,卡瓦重（沙地附近的样子）,草,开朗,"生命,物防,速度",地刺;富养化;抽枝;晒太阳,棋绮后（黑子）,首领,开朗,"物攻,物防,速度",鸣沙陷阱;听桥;寸拳;抛石,食尘短绒,地,平和,"生命,物防,魔防",石锁;壁垒;地刺;掩护,嗜波螺,地,平和,"生命,物防,魔防",水泡盾;水刃;蓄水;沙涌,True,
ebe5019820c647e07e8c3d8d7cc30930,平衡队,pvp,苏醒,,强化术,2026-4-4,2026-4-4,平衡队,贝古斯,草,保守,"生命,魔攻,速度",倾泻;离子震荡;轴承支撑;燃尽,翠顶夫人,电,开朗,"生命,魔攻,速度",水刃;飞羽;风矢;嗜痛,画间沉铁兽,普通,固执,"生命,物攻,速度",先发制人;截拳;有效预防;飞踢,绒光优优,幽,胆小,"生命,魔攻,速度",流沙;天光;热砂;勾魂,针叶巡林,电,固执,"生命,物攻,速度",防御;藤绞;地刺;截拳,秩序鱿墨,翼,开朗,"生命,物攻,速度",风墙;能量刃;超级糖果;倾泻,True,
f72a714b26014df127ce1b2385688a51,帕尔队,pvp,星绘,,强化术,2026-4-4,2026-4-4,帕尔队,春花兔,草,沉默,"生命,物防,魔防",倾泻;甜心续航;酶浓度调整;汲取,卡瓦重（雪山附近的样子）,水,开朗,"生命,物攻,速度",速冻;抽枝;暴风雪;晒太阳,龙息帕尔,武,固执,"生命,物攻,速度",彼岸之手;恶念交换;俯冲猛击;有效预防,石冠王蜥（本来的样子）,翼,平和,"生命,物防,魔防",石锁;嗜痛;风墙;地刺,朔夜伊芙,机械,开朗,"生命,物攻,速度",撕咬;啮合传递;击鼓传花;欺诈契约,音速犬,火,开朗,"生命,物攻,速度",火云车;当头棒喝;焚烧烙印;跌落,True,
11afc5802b25f2fd5eff37b3cd8aed8e,非传统自爆,pvp,芙,,进化之力,2026-4-3,2026-4-3,11,恶魔狼,首领,开朗,"生命,物攻,速度",蝙蝠;吞噬;火焰切割;先发制人,古卷执政官,普通,胆小,"生命,魔攻,速度",彗星;魔能爆;有效预防;先发制人,黑猫巫师,普通,胆小,"生命,魔攻,速度",魔法增效;魔能爆;许愿星;无畏之心,画间沉铁兽,冰,固执,"生命,物攻,速度",先发制人;有效预防;截拳;冰爪,卡瓦重（雪山附近的样子）,翼,胆小,"生命,物攻,速度",筛管奔流;冰雹;风矢;速冻,权杖-Ⅴ,普通,胆小,"生命,魔防,速度",彗星;无畏之心;休息回复;离子震荡,True,
5b5cc7685a8b48c60b5e48e600e76fac,游击队,pvp,鲸鱼cowbi,,进化之力,2026-4-3,2026-4-3,毒守替有没有懂的,画间沉铁兽,普通,固执,"生命,物攻,速度",先发制人;截拳;气沉丹田;有效预防,爵士鹿,首领,开朗,"生命,物攻,速度",闪击折返;过载回路;远程访问;暗突袭,魔力猫,草,沉默,"生命,物防,魔防",孢子;酶浓度调整;剧毒;光能聚集,千棘盔（本来的样子）,首领,沉默,"生命,物防,魔防",剧毒;毒雾;泡沫幻影;感染病,月亮砣（下弦的样子）,毒,沉默,"生命,物防,魔防",泡沫幻影;剧毒;毒雾;毒液渗透,秩序鱿墨,恶,平和,"生命,物防,魔防",捧杀;等价交换;力量吞噬;能量刃,True,
dc148c3c7a511f73d51e66c07ff9f7d4,1,pvp,1,,进化之力,2026-4-3,2026-4-3,1,海豹船长,恶,固执,"生命,物攻,魔防",等价交换;听桥;斩断;水刃,里拉鳐,萌,胆小,"生命,魔防,速度",光合作用;甜心续航;防御;潮汐,兽花蕾,萌,胆小,"生命,魔防,速度",叶绿光束;移花接木;晒太阳;飞羽,伊贝粉粉,火,沉默,"生命,物防,魔防",光能聚集;酶浓度调整;蜡质膜;光合作用,幽影树,首领,大胆,"生命,物防,魔防",幽灵爆发;酶浓度调整;坟场搏击;虚化,针叶巡林,武,固执,"生命,物攻,速度",抽枝;截拳;能量刃;防御,True,
fe8fd5fd83d6135416c70b006bc772e2,帕尔队,pvp,星绘,,强化术,2026-4-3,2026-4-3,以帕尔为核心组建的队伍,斑枭,翼,开朗,"生命,物攻,速度",飞羽;羽刃;惊吓盒子;阻断,春花兔,草,平和,"生命,物防,魔防",抽枝;倾泻;酶浓度调整;甜心续航,卡瓦重（雪山附近的样子）,冰,开朗,"生命,物攻,速度",速冻;抽枝;暴风雪;晒太阳,龙息帕尔,恶,固执,"生命,物攻,速度",彼岸之手;俯冲猛击;恶念交换;有效预防,朔夜伊芙,机械,开朗,"生命,物攻,速度",撕咬;欺诈契约;击鼓传花;啮合传递,音速犬,地,开朗,"生命,物攻,速度",火云车;当头棒喝;焚烧烙印;跌落,True,
1aacda089e5dd797d4bbeeb069fe8b91,雷暴队,pvp,彩券,,强化术,2026-4-2,2026-4-2,闪电鳗鱼先手放双联脉冲切雷光狮打雷暴,化蝶（平常的样子）,火,马虎,"魔攻,物防,速度",破罐破摔;掩护;引燃;晒太阳,画间沉铁兽,普通,固执,"生命,物攻,速度",惊吓盒子;有效预防;先发制人;截拳,帕帕斯卡,机械,固执,"生命,物攻,速度",俯冲猛击;齿轮扭矩;轴承支撑;倾泻,闪电鳗鱼,冰,固执,"生命,魔攻,速度",水光冲击;泡沫幻影;双联脉冲;雷暴,星光狮（星光能量的样子）,冰,胆小,"生命,魔攻,速度",过载回路;超导;雷暴;埋伏,翼龙,龙,开朗,"生命,物攻,速度",龙爪;力量增效;羽刃;取念,True,
24ee0b58a531a32ae6b2783fb0d1746b,星陨队变阵,pvp,龙苏,,强化术,2026-4-2,2026-4-2,1,怖哭菇,虫,沉着,"生命,物防,魔防",错乱;冥想;掩护;突袭,黑猫巫师,电,保守,"生命,魔攻,速度",魔法增效;魔能爆;彗星;嗜痛,画间沉铁兽,普通,固执,"物攻,魔防,速度",先发制人;力量增效;截拳;有效预防,酷拉,水,固执,"生命,物攻,速度",闪击折返;泡沫;三连破;飞踢,龙息帕尔,龙,固执,"生命,物攻,速度",极限撕裂;力量增效;防御;先发制人,落陨星兔,幽,胆小,"生命,魔攻,速度",恐吓;嘲弄;炎打;坍缩,True,
d949448ed086aaf6b5df0d11d9e1b2db,可靠的背影,pvp,黄半仙,,进化之力,2026-4-2,2026-4-2,可靠的背影，猥琐的正脸,蹦蹦花（短毛球形态）,火,沉默,"生命,物防,魔防",孢子;蜡质膜;根吸收;移花接木,里拉鳐,火,平和,"生命,物防,魔防",潮汐;摇篮曲;棘刺;洗礼,鳗尾兽,火,紧张,"生命,物防,魔防",火焰护盾;抽枝;地刺;聚盐,千棘盔（磨损的样子）,火,沉默,"生命,物防,速度",泡沫幻影;疫病吐息;毒雾;剧毒,雪影娃娃,首领,平和,"生命,物防,魔防",冰墙;冰点;甜心续航;暴风雪,秩序鱿墨,翼,开朗,"生命,魔防,速度",能量刃;捧杀;风墙;虚化,True,
f6dcaea8325b594634b3256b9dc806c7,平衡狼王,pvp,Cens7,,进化之力,2026-4-2,2026-4-2,首发黑猫尽量下人，靠鱿鱼和化蝶轮换为海枝枝和提塔提供强化机会，狼王兜底。,恶魔狼,首领,开朗,"生命,物攻,速度",先发制人;蝙蝠;有效预防;吞噬,海枝枝（翠绿纶布）,武,胆小,"生命,魔攻,速度",贯手;午夜噪音;嘲弄;天洪,黑猫巫师,普通,保守,"生命,魔攻,速度",嗜痛;乱打;彗星;魔法增效,化蝶（平常的样子）,火,沉默,"生命,物防,魔防",掩护;引燃;破罐破摔;咆哮,声波缇塔,地,开朗,"生命,物攻,速度",啮合传递;轴承支撑;地刺;齿轮扭矩,秩序鱿墨,翼,开朗,"生命,物攻,速度",风墙;能量刃;超级糖果;倾泻,True,
ba5b6fcbdb6aa17674cbca57efc37bd7,幻队,pvp,涙如哀歌,,强化术,2026-3-31,2026-3-31,陨星运转，帕尔斩杀,怖哭菇,幻,沉默,"生命,物防,魔防",错乱;冥想;恐吓;吓退,化蝶（平常的样子）,幻,沉默,"生命,物防,魔防",反弹;超维投射;掩护;捆缚,龙息帕尔,恶,胆小,"生命,物攻,速度",彼岸之手;有效预防;当头棒喝;先发制人,落陨星兔,幻,胆小,"生命,魔攻,速度",恐吓;二律背反;多维击打;有效预防,魔草巫灵,幽,沉默,"生命,物防,魔防",酶浓度调整;心灵洞悉;超维投射;勾魂,仪式巨像,翼,胆小,"生命,魔攻,速度",落石;硬化;多维击打;羽化加速,True,
